portfolio_value,probability_convolution,probability_bruteforce,difference,cumulative_convolution,cumulative_bruteforce
283.23,0.000000000345,0.000000000345,0.000000000000e+00,0.061475589163,0.061475589163
283.30,0.000000000000,0.000000000000,0.000000000000e+00,0.061475589163,0.061475589163
283.37,0.000000191567,0.000000191567,0.000000000000e+00,0.061475780730,0.061475780730
283.42,0.000000208380,0.000000208380,0.000000000000e+00,0.061475989110,0.061475989110
283.46,0.000038532450,0.000038532450,0.000000000000e+00,0.061514521560,0.061514521560
283.48,0.000000042366,0.000000042366,0.000000000000e+00,0.061514563926,0.061514563926
283.50,0.000000203010,0.000000203010,0.000000000000e+00,0.061514766936,0.061514766936
283.52,0.000000000000,0.000000000000,0.000000000000e+00,0.061514766936,0.061514766936
283.53,0.000000015390,0.000000015390,0.000000000000e+00,0.061514782326,0.061514782326
283.56,0.000000000000,0.000000000000,0.000000000000e+00,0.061514782326,0.061514782326
283.68,0.000000000115,0.000000000115,0.000000000000e+00,0.061514782441,0.061514782441
283.70,0.000000002880,0.000000002880,0.000000000000e+00,0.061514785321,0.061514785321
283.71,0.000000000000,0.000000000000,0.000000000000e+00,0.061514785321,0.061514785321
283.72,0.000000000225,0.000000000225,0.000000000000e+00,0.061514785546,0.061514785546
283.81,0.000000000000,0.000000000000,0.000000000000e+00,0.061514785546,0.061514785546
283.85,0.000000138920,0.000000138920,0.000000000000e+00,0.061514924466,0.061514924466
283.89,0.000000000840,0.000000000840,0.000000000000e+00,0.061514925306,0.061514925306
283.90,0.000000002622,0.000000002622,0.000000000000e+00,0.061514927928,0.061514927928
283.93,0.000000014122,0.000000014122,0.000000000000e+00,0.061514942050,0.061514942050
283.98,0.000000000345,0.000000000345,0.000000000000e+00,0.061514942395,0.061514942395
284.13,0.000000000000,0.000000000000,0.000000000000e+00,0.061514942395,0.061514942395
284.17,0.000000000075,0.000000000075,0.000000000000e+00,0.061514942470,0.061514942470
284.22,0.000000000000,0.000000000000,0.000000000000e+00,0.061514942470,0.061514942470
284.26,0.000000000000,0.000000000000,0.000000000000e+00,0.061514942470,0.061514942470
284.28,0.000000069460,0.000000069460,0.000000000000e+00,0.061515011930,0.061515011930
284.31,0.000000000966,0.000000000966,0.000000000000e+00,0.061515012896,0.061515012896
284.35,0.000000000874,0.000000000874,0.000000000000e+00,0.061515013770,0.061515013770
284.37,0.000000000000,0.000000000000,0.000000000000e+00,0.061515013770,0.061515013770
284.44,0.000000000000,0.000000000000,0.000000000000e+00,0.061515013770,0.061515013770
284.59,0.000004356975,0.000004356975,0.000000000000e+00,0.061519370745,0.061519370745
284.60,0.000000034730,0.000000034730,0.000000000000e+00,0.061519405475,0.061519405475
284.61,0.000000000000,0.000000000000,0.000000000000e+00,0.061519405475,0.061519405475
284.73,0.000000000345,0.000000000345,0.000000000000e+00,0.061519405820,0.061519405820
284.74,0.000000000000,0.000000000000,0.000000000000e+00,0.061519405820,0.061519405820
284.76,0.000000000322,0.000000000322,0.000000000000e+00,0.061519406142,0.061519406142
284.79,0.000000000000,0.000000000000,0.000000000000e+00,0.061519406142,0.061519406142
284.82,0.000000000000,0.000000000000,0.000000000000e+00,0.061519406142,0.061519406142
284.91,0.000000034730,0.000000034730,0.000000000000e+00,0.061519440872,0.061519440872
284.92,0.000000000000,0.000000000000,0.000000000000e+00,0.061519440872,0.061519440872
285.04,0.000000000069,0.000000000069,0.000000000000e+00,0.061519440941,0.061519440941
285.06,0.000000000000,0.000000000000,0.000000000000e+00,0.061519440941,0.061519440941
285.07,0.000000000525,0.000000000525,0.000000000000e+00,0.061519441466,0.061519441466
285.15,0.000000000000,0.000000000000,0.000000000000e+00,0.061519441466,0.061519441466
285.17,0.000000562570,0.000000562570,0.000000000000e+00,0.061520004036,0.061520004036
285.18,0.000000000115,0.000000000115,0.000000000000e+00,0.061520004151,0.061520004151
285.20,0.000000000000,0.000000000000,0.000000000000e+00,0.061520004151,0.061520004151
285.24,0.000000000000,0.000000000000,0.000000000000e+00,0.061520004151,0.061520004151
285.31,0.000000521100,0.000000521100,0.000000000000e+00,0.061520525251,0.061520525251
285.34,0.000000000207,0.000000000207,0.000000000000e+00,0.061520525458,0.061520525458
285.39,0.000000000000,0.000000000000,0.000000000000e+00,0.061520525458,0.061520525458
285.44,0.000000001260,0.000000001260,0.000000000000e+00,0.061520526718,0.061520526718
285.48,0.000000000000,0.000000000000,0.000000000000e+00,0.061520526718,0.061520526718
285.49,0.000000000023,0.000000000023,0.000000000000e+00,0.061520526741,0.061520526741
285.57,0.000000000000,0.000000000000,0.000000000000e+00,0.061520526741,0.061520526741
285.62,0.000000000000,0.000000000000,0.000000000000e+00,0.061520526741,0.061520526741
285.65,0.000000000000,0.000000000000,0.000000000000e+00,0.061520526741,0.061520526741
285.72,0.000000000000,0.000000000000,0.000000000000e+00,0.061520526741,0.061520526741
285.79,0.000000000069,0.000000000069,0.000000000000e+00,0.061520526810,0.061520526810
285.81,0.000000038190,0.000000038190,0.000000000000e+00,0.061520565000,0.061520565000
285.82,0.000000000525,0.000000000525,0.000000000000e+00,0.061520565525,0.061520565525
285.90,0.000000006480,0.000000006480,0.000000000000e+00,0.061520572005,0.061520572005
285.93,0.000000000000,0.000000000000,0.000000000000e+00,0.061520572005,0.061520572005
285.98,0.000000000000,0.000000000000,0.000000000000e+00,0.061520572005,0.061520572005
286.04,0.000000110975,0.000000110975,0.000000000000e+00,0.061520682980,0.061520682980
286.07,0.000000000000,0.000000000000,0.000000000000e+00,0.061520682980,0.061520682980
286.23,0.000000000000,0.000000000000,0.000000000000e+00,0.061520682980,0.061520682980
286.28,0.000008065860,0.000008065860,0.000000000000e+00,0.061528748840,0.061528748840
286.31,0.000000000000,0.000000000000,0.000000000000e+00,0.061528748840,0.061528748840
286.38,0.000000000000,0.000000000000,0.000000000000e+00,0.061528748840,0.061528748840
286.40,0.000000000000,0.000000000000,0.000000000000e+00,0.061528748840,0.061528748840
286.58,0.000000000000,0.000000000000,0.000000000000e+00,0.061528748840,0.061528748840
286.60,0.000000001440,0.000000001440,0.000000000000e+00,0.061528750280,0.061528750280
286.62,0.000000062725,0.000000062725,0.000000000000e+00,0.061528813005,0.061528813005
286.68,0.000000000000,0.000000000000,0.000000000000e+00,0.061528813005,0.061528813005
286.71,0.000000000000,0.000000000000,0.000000000000e+00,0.061528813005,0.061528813005
286.73,0.000000000000,0.000000000000,0.000000000000e+00,0.061528813005,0.061528813005
287.01,0.000000000000,0.000000000000,0.000000000000e+00,0.061528813005,0.061528813005
287.04,0.000000028950,0.000000028950,0.000000000000e+00,0.061528841955,0.061528841955
287.18,0.000000000315,0.000000000315,0.000000000000e+00,0.061528842270,0.061528842270
287.34,0.000000000000,0.000000000000,0.000000000000e+00,0.061528842270,0.061528842270
287.41,0.000000912030,0.000000912030,0.000000000000e+00,0.061529754300,0.061529754300
287.47,0.000000019300,0.000000019300,0.000000000000e+00,0.061529773600,0.061529773600
287.48,0.000000105830,0.000000105830,0.000000000000e+00,0.061529879430,0.061529879430
287.63,0.000000000105,0.000000000105,0.000000000000e+00,0.061529879535,0.061529879535
287.64,0.000000002835,0.000000002835,0.000000000000e+00,0.061529882370,0.061529882370
287.78,0.000000000900,0.000000000900,0.000000000000e+00,0.061529883270,0.061529883270
287.90,0.000000009650,0.000000009650,0.000000000000e+00,0.061529892920,0.061529892920
288.07,0.000000000000,0.000000000000,0.000000000000e+00,0.061529892920,0.061529892920
288.13,0.000000109080,0.000000109080,0.000000000000e+00,0.061530002000,0.061530002000
288.18,0.000000016080,0.000000016080,0.000000000000e+00,0.061530018080,0.061530018080
288.22,0.000000004825,0.000000004825,0.000000000000e+00,0.061530022905,0.061530022905
288.52,0.000000000000,0.000000000000,0.000000000000e+00,0.061530022905,0.061530022905
288.53,0.000000005725,0.000000005725,0.000000000000e+00,0.061530028630,0.061530028630
288.59,0.000001517340,0.000001517340,0.000000000000e+00,0.061531545970,0.061531545970
288.80,0.000000003240,0.000000003240,0.000000000000e+00,0.061531549210,0.061531549210
288.85,0.000000000000,0.000000000000,0.000000000000e+00,0.061531549210,0.061531549210
288.86,0.000000023230,0.000000023230,0.000000000000e+00,0.061531572440,0.061531572440
289.18,0.000000000000,0.000000000000,0.000000000000e+00,0.061531572440,0.061531572440
289.29,0.000000000000,0.000000000000,0.000000000000e+00,0.061531572440,0.061531572440
289.44,0.000000013130,0.000000013130,0.000000000000e+00,0.061531585570,0.061531585570
289.72,0.000000171570,0.000000171570,0.000000000000e+00,0.061531757140,0.061531757140
289.85,0.000000044560,0.000000044560,0.000000000000e+00,0.061531801700,0.061531801700
289.86,0.000000006060,0.000000006060,0.000000000000e+00,0.061531807760,0.061531807760
289.89,0.000000000540,0.000000000540,0.000000000000e+00,0.061531808300,0.061531808300
289.92,0.000000007035,0.000000007035,0.000000000000e+00,0.061531815335,0.061531815335
289.98,0.000000002025,0.000000002025,0.000000000000e+00,0.061531817360,0.061531817360
290.29,0.000000004040,0.000000004040,0.000000000000e+00,0.061531821400,0.061531821400
290.34,0.000000000180,0.000000000180,0.000000000000e+00,0.061531821580,0.061531821580
290.44,0.000000020520,0.000000020520,0.000000000000e+00,0.061531842100,0.061531842100
290.72,0.000000002020,0.000000002020,0.000000000000e+00,0.061531844120,0.061531844120
290.73,0.000000002025,0.000000002025,0.000000000000e+00,0.061531846145,0.061531846145
290.78,0.000000000000,0.000000000000,0.000000000000e+00,0.061531846145,0.061531846145
290.85,0.000000069255,0.000000069255,0.000000000000e+00,0.061531915400,0.061531915400
290.96,0.000000638880,0.000000638880,0.000000000000e+00,0.061532554280,0.061532554280
291.04,0.000000001010,0.000000001010,0.000000000000e+00,0.061532555290,0.061532555290
291.08,0.000000008040,0.000000008040,0.000000000000e+00,0.061532563330,0.061532563330
291.17,0.000000004370,0.000000004370,0.000000000000e+00,0.061532567700,0.061532567700
291.23,0.000000000000,0.000000000000,0.000000000000e+00,0.061532567700,0.061532567700
291.35,0.000000001010,0.000000001010,0.000000000000e+00,0.061532568710,0.061532568710
291.49,0.000000000000,0.000000000000,0.000000000000e+00,0.061532568710,0.061532568710
291.56,0.000000000000,0.000000000000,0.000000000000e+00,0.061532568710,0.061532568710
291.59,0.000000019495,0.000000019495,0.000000000000e+00,0.061532588205,0.061532588205
291.75,0.000000002470,0.000000002470,0.000000000000e+00,0.061532590675,0.061532590675
291.89,0.000000000000,0.000000000000,0.000000000000e+00,0.061532590675,0.061532590675
292.09,0.000000073455,0.000000073455,0.000000000000e+00,0.061532664130,0.061532664130
292.17,0.000000001140,0.000000001140,0.000000000000e+00,0.061532665270,0.061532665270
292.26,0.000000005025,0.000000005025,0.000000000000e+00,0.061532670295,0.061532670295
292.54,0.000000000405,0.000000000405,0.000000000000e+00,0.061532670700,0.061532670700
292.60,0.000000000760,0.000000000760,0.000000000000e+00,0.061532671460,0.061532671460
292.70,0.000000279510,0.000000279510,0.000000000000e+00,0.061532950970,0.061532950970
292.75,0.000000022280,0.000000022280,0.000000000000e+00,0.061532973250,0.061532973250
292.81,0.000000008640,0.000000008640,0.000000000000e+00,0.061532981890,0.061532981890
292.98,0.000000000000,0.000000000000,0.000000000000e+00,0.061532981890,0.061532981890
293.01,0.000000005025,0.000000005025,0.000000000000e+00,0.061532986915,0.061532986915
293.03,0.000000000380,0.000000000380,0.000000000000e+00,0.061532987295,0.061532987295
293.35,0.000000000190,0.000000000190,0.000000000000e+00,0.061532987485,0.061532987485
293.43,0.000000000000,0.000000000000,0.000000000000e+00,0.061532987485,0.061532987485
293.54,0.000000001840,0.000000001840,0.000000000000e+00,0.061532989325,0.061532989325
293.66,0.000000000190,0.000000000190,0.000000000000e+00,0.061532989515,0.061532989515
293.76,0.000000000000,0.000000000000,0.000000000000e+00,0.061532989515,0.061532989515
293.77,0.000000000000,0.000000000000,0.000000000000e+00,0.061532989515,0.061532989515
293.83,0.000000031605,0.000000031605,0.000000000000e+00,0.061533021120,0.061533021120
293.86,0.000000319440,0.000000319440,0.000000000000e+00,0.061533340560,0.061533340560
293.93,0.000000013925,0.000000013925,0.000000000000e+00,0.061533354485,0.061533354485
294.09,0.000000000000,0.000000000000,0.000000000000e+00,0.061533354485,0.061533354485
294.12,0.000000001040,0.000000001040,0.000000000000e+00,0.061533355525,0.061533355525
294.37,0.000000003015,0.000000003015,0.000000000000e+00,0.061533358540,0.061533358540
294.54,0.000000000480,0.000000000480,0.000000000000e+00,0.061533359020,0.061533359020
294.55,0.000000003780,0.000000003780,0.000000000000e+00,0.061533362800,0.061533362800
294.68,0.000000013925,0.000000013925,0.000000000000e+00,0.061533376725,0.061533376725
294.82,0.000000001005,0.000000001005,0.000000000000e+00,0.061533377730,0.061533377730
294.97,0.000000000320,0.000000000320,0.000000000000e+00,0.061533378050,0.061533378050
294.99,0.000000036120,0.000000036120,0.000000000000e+00,0.061533414170,0.061533414170
295.04,0.000000199650,0.000000199650,0.000000000000e+00,0.061533613820,0.061533613820
295.26,0.000000000000,0.000000000000,0.000000000000e+00,0.061533613820,0.061533613820
295.28,0.000000000805,0.000000000805,0.000000000000e+00,0.061533614625,0.061533614625
295.40,0.000000000160,0.000000000160,0.000000000000e+00,0.061533614785,0.061533614785
295.44,0.000000000000,0.000000000000,0.000000000000e+00,0.061533614785,0.061533614785
295.71,0.000000004320,0.000000004320,0.000000000000e+00,0.061533619105,0.061533619105
295.72,0.000000000080,0.000000000080,0.000000000000e+00,0.061533619185,0.061533619185
295.79,0.000000199650,0.000000199650,0.000000000000e+00,0.061533818835,0.061533818835
295.86,0.000000000455,0.000000000455,0.000000000000e+00,0.061533819290,0.061533819290
296.03,0.000000000080,0.000000000080,0.000000000000e+00,0.061533819370,0.061533819370
296.04,0.000000008355,0.000000008355,0.000000000000e+00,0.061533827725,0.061533827725
296.17,0.000000022575,0.000000022575,0.000000000000e+00,0.061533850300,0.061533850300
296.28,0.000000000210,0.000000000210,0.000000000000e+00,0.061533850510,0.061533850510
296.37,0.000000000000,0.000000000000,0.000000000000e+00,0.061533850510,0.061533850510
296.44,0.000000000920,0.000000000920,0.000000000000e+00,0.061533851430,0.061533851430
296.49,0.000000002785,0.000000002785,0.000000000000e+00,0.061533854215,0.061533854215
296.55,0.000000000000,0.000000000000,0.000000000000e+00,0.061533854215,0.061533854215
296.71,0.000000000140,0.000000000140,0.000000000000e+00,0.061533854355,0.061533854355
296.89,0.000000002700,0.000000002700,0.000000000000e+00,0.061533857055,0.061533857055
296.92,0.000000022575,0.000000022575,0.000000000000e+00,0.061533879630,0.061533879630
296.93,0.000000000000,0.000000000000,0.000000000000e+00,0.061533879630,0.061533879630
297.02,0.000000000520,0.000000000520,0.000000000000e+00,0.061533880150,0.061533880150
297.14,0.000000000070,0.000000000070,0.000000000000e+00,0.061533880220,0.061533880220
297.15,0.000000119790,0.000000119790,0.000000000000e+00,0.061534000010,0.061534000010
297.38,0.000000000000,0.000000000000,0.000000000000e+00,0.061534000010,0.061534000010
297.44,0.000000000240,0.000000000240,0.000000000000e+00,0.061534000250,0.061534000250
297.46,0.000000000035,0.000000000035,0.000000000000e+00,0.061534000285,0.061534000285
297.60,0.000000039930,0.000000039930,0.000000000000e+00,0.061534040215,0.061534040215
297.62,0.000000000575,0.000000000575,0.000000000000e+00,0.061534040790,0.061534040790
297.64,0.000000002700,0.000000002700,0.000000000000e+00,0.061534043490,0.061534043490
297.68,0.000000000000,0.000000000000,0.000000000000e+00,0.061534043490,0.061534043490
297.71,0.000000000000,0.000000000000,0.000000000000e+00,0.061534043490,0.061534043490
297.77,0.000000000035,0.000000000035,0.000000000000e+00,0.061534043525,0.061534043525
297.87,0.000000000160,0.000000000160,0.000000000000e+00,0.061534043685,0.061534043685
298.04,0.000000000000,0.000000000000,0.000000000000e+00,0.061534043685,0.061534043685
298.20,0.000000000325,0.000000000325,0.000000000000e+00,0.061534044010,0.061534044010
298.28,0.000000013545,0.000000013545,0.000000000000e+00,0.061534057555,0.061534057555
298.30,0.000000000080,0.000000000080,0.000000000000e+00,0.061534057635,0.061534057635
298.37,0.000000000575,0.000000000575,0.000000000000e+00,0.061534058210,0.061534058210
298.40,0.000000000000,0.000000000000,0.000000000000e+00,0.061534058210,0.061534058210
298.49,0.000000000000,0.000000000000,0.000000000000e+00,0.061534058210,0.061534058210
298.62,0.000000000190,0.000000000190,0.000000000000e+00,0.061534058400,0.061534058400
298.73,0.000000004515,0.000000004515,0.000000000000e+00,0.061534062915,0.061534062915
298.82,0.000000000000,0.000000000000,0.000000000000e+00,0.061534062915,0.061534062915
298.93,0.000000000040,0.000000000040,0.000000000000e+00,0.061534062955,0.061534062955
298.95,0.000000000325,0.000000000325,0.000000000000e+00,0.061534063280,0.061534063280
299.00,0.000000001620,0.000000001620,0.000000000000e+00,0.061534064900,0.061534064900
299.05,0.000000000100,0.000000000100,0.000000000000e+00,0.061534065000,0.061534065000
299.13,0.000000000000,0.000000000000,0.000000000000e+00,0.061534065000,0.061534065000
299.15,0.000000000000,0.000000000000,0.000000000000e+00,0.061534065000,0.061534065000
299.17,0.000000000000,0.000000000000,0.000000000000e+00,0.061534065000,0.061534065000
299.37,0.000000000150,0.000000000150,0.000000000000e+00,0.061534065150,0.061534065150
299.45,0.000000000540,0.000000000540,0.000000000000e+00,0.061534065690,0.061534065690
299.48,0.000000000050,0.000000000050,0.000000000000e+00,0.061534065740,0.061534065740
299.62,0.000000000000,0.000000000000,0.000000000000e+00,0.061534065740,0.061534065740
299.71,0.000000000000,0.000000000000,0.000000000000e+00,0.061534065740,0.061534065740
299.73,0.000000000345,0.000000000345,0.000000000000e+00,0.061534066085,0.061534066085
299.80,0.000000000125,0.000000000125,0.000000000000e+00,0.061534066210,0.061534066210
299.89,0.000000000000,0.000000000000,0.000000000000e+00,0.061534066210,0.061534066210
299.95,0.000000000000,0.000000000000,0.000000000000e+00,0.061534066210,0.061534066210
300.11,0.000000000025,0.000000000025,0.000000000000e+00,0.061534066235,0.061534066235
300.13,0.000000000000,0.000000000000,0.000000000000e+00,0.061534066235,0.061534066235
300.18,0.000000000115,0.000000000115,0.000000000000e+00,0.061534066350,0.061534066350
300.23,0.000000000050,0.000000000050,0.000000000000e+00,0.061534066400,0.061534066400
300.28,0.000000000000,0.000000000000,0.000000000000e+00,0.061534066400,0.061534066400
300.31,0.000000000195,0.000000000195,0.000000000000e+00,0.061534066595,0.061534066595
300.34,0.000000000000,0.000000000000,0.000000000000e+00,0.061534066595,0.061534066595
300.55,0.000000000025,0.000000000025,0.000000000000e+00,0.061534066620,0.061534066620
300.56,0.000000000000,0.000000000000,0.000000000000e+00,0.061534066620,0.061534066620
300.62,0.000000000000,0.000000000000,0.000000000000e+00,0.061534066620,0.061534066620
300.67,0.000000000000,0.000000000000,0.000000000000e+00,0.061534066620,0.061534066620
300.73,0.000000000090,0.000000000090,0.000000000000e+00,0.061534066710,0.061534066710
300.74,0.000000023085,0.000000023085,0.000000000000e+00,0.061534089795,0.061534089795
300.76,0.000000000065,0.000000000065,0.000000000000e+00,0.061534089860,0.061534089860
300.86,0.000000000025,0.000000000025,0.000000000000e+00,0.061534089885,0.061534089885
300.99,0.000000000000,0.000000000000,0.000000000000e+00,0.061534089885,0.061534089885
301.00,0.000000000000,0.000000000000,0.000000000000e+00,0.061534089885,0.061534089885
301.07,0.000000000000,0.000000000000,0.000000000000e+00,0.061534089885,0.061534089885
301.08,0.000000054675,0.000000054675,0.000000000000e+00,0.061534144560,0.061534144560
301.16,0.000000000060,0.000000000060,0.000000000000e+00,0.061534144620,0.061534144620
301.18,0.000000000030,0.000000000030,0.000000000000e+00,0.061534144650,0.061534144650
301.20,0.000000000000,0.000000000000,0.000000000000e+00,0.061534144650,0.061534144650
301.31,0.000000000000,0.000000000000,0.000000000000e+00,0.061534144650,0.061534144650
301.40,0.000000000000,0.000000000000,0.000000000000e+00,0.061534144650,0.061534144650
301.53,0.000000395922,0.000000395922,0.000000000000e+00,0.061534540572,0.061534540572
301.59,0.000000000030,0.000000000030,0.000000000000e+00,0.061534540602,0.061534540602
301.61,0.000000000020,0.000000000020,0.000000000000e+00,0.061534540622,0.061534540622
301.62,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540622,0.061534540622
301.65,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540622,0.061534540622
301.73,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540622,0.061534540622
301.91,0.000000000015,0.000000000015,0.000000000000e+00,0.061534540637,0.061534540637
301.98,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540637,0.061534540637
302.04,0.000000000010,0.000000000010,0.000000000000e+00,0.061534540647,0.061534540647
302.05,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540647,0.061534540647
302.07,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540647,0.061534540647
302.22,0.000000000015,0.000000000015,0.000000000000e+00,0.061534540662,0.061534540662
302.31,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540662,0.061534540662
302.36,0.000000000005,0.000000000005,0.000000000000e+00,0.061534540667,0.061534540667
302.40,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540667,0.061534540667
302.48,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540667,0.061534540667
302.50,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540667,0.061534540667
302.67,0.000000000005,0.000000000005,0.000000000000e+00,0.061534540672,0.061534540672
302.73,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
302.80,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
302.83,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
302.93,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
303.11,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
303.16,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
303.25,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
303.26,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
303.56,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
303.58,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
303.59,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
303.89,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
303.91,0.000000000000,0.000000000000,0.000000000000e+00,0.061534540672,0.061534540672
304.08,0.000000069255,0.000000069255,0.000000000000e+00,0.061534609927,0.061534609927
304.22,0.000000000000,0.000000000000,0.000000000000e+00,0.061534609927,0.061534609927
304.54,0.000000076545,0.000000076545,0.000000000000e+00,0.061534686472,0.061534686472
305.15,0.000000055005,0.000000055005,0.000000000000e+00,0.061534741477,0.061534741477
306.70,0.000000230850,0.000000230850,0.000000000000e+00,0.061534972327,0.061534972327
307.25,0.000000131220,0.000000131220,0.000000000000e+00,0.061535103547,0.061535103547
307.97,0.000000011514,0.000000011514,0.000000000000e+00,0.061535115061,0.061535115061
308.84,0.000000230850,0.000000230850,0.000000000000e+00,0.061535345911,0.061535345911
309.45,0.000000295245,0.000000295245,0.000000000000e+00,0.061535641156,0.061535641156
310.28,0.000000002166,0.000000002166,0.000000000000e+00,0.061535643322,0.061535643322
310.97,0.000000018225,0.000000018225,0.000000000000e+00,0.061535661547,0.061535661547
311.04,0.000000277020,0.000000277020,0.000000000000e+00,0.061535938567,0.061535938567
311.42,0.000000131974,0.000000131974,0.000000000000e+00,0.061536070541,0.061536070541
311.73,0.000000732645,0.000000732645,0.000000000000e+00,0.061536803186,0.061536803186
311.76,0.000000312570,0.000000312570,0.000000000000e+00,0.061537115756,0.061537115756
312.65,0.000000000912,0.000000000912,0.000000000000e+00,0.061537116668,0.061537116668
312.66,0.000000277020,0.000000277020,0.000000000000e+00,0.061537393688,0.061537393688
313.40,0.000002030265,0.000002030265,0.000000000000e+00,0.061539423953,0.061539423953
313.73,0.000001223505,0.000001223505,0.000000000000e+00,0.061540647458,0.061540647458
314.31,0.000000054675,0.000000054675,0.000000000000e+00,0.061540702133,0.061540702133
314.39,0.000000000399,0.000000000399,0.000000000000e+00,0.061540702532,0.061540702532
314.43,0.000000025515,0.000000025515,0.000000000000e+00,0.061540728047,0.061540728047
314.51,0.000029108970,0.000029108970,0.000000000000e+00,0.061569837017,0.061569837017
314.76,0.000000395922,0.000000395922,0.000000000000e+00,0.061570232939,0.061570232939
314.82,0.000004270725,0.000004270725,0.000000000000e+00,0.061574503664,0.061574503664
315.04,0.000000018335,0.000000018335,0.000000000000e+00,0.061574521999,0.061574521999
315.22,0.000000437598,0.000000437598,0.000000000000e+00,0.061574959597,0.061574959597
315.38,0.000000043425,0.000000043425,0.000000000000e+00,0.061575003022,0.061575003022
315.52,0.000016782795,0.000016782795,0.000000000000e+00,0.061591785817,0.061591785817
315.55,0.000000000456,0.000000000456,0.000000000000e+00,0.061591786273,0.061591786273
315.64,0.000003291435,0.000003291435,0.000000000000e+00,0.061595077708,0.061595077708
316.22,0.000191697840,0.000191697840,0.000000000000e+00,0.061786775548,0.061786775548
316.36,0.000000393660,0.000000393660,0.000000000000e+00,0.061787169208,0.061787169208
316.73,0.000000000285,0.000000000285,0.000000000000e+00,0.061787169493,0.061787169493
316.78,0.000014174190,0.000014174190,0.000000000000e+00,0.061801343683,0.061801343683
316.93,0.000000182250,0.000000182250,0.000000000000e+00,0.061801525933,0.061801525933
317.09,0.000000083835,0.000000083835,0.000000000000e+00,0.061801609768,0.061801609768
317.14,0.000000043740,0.000000043740,0.000000000000e+00,0.061801653508,0.061801653508
317.20,0.000000877230,0.000000877230,0.000000000000e+00,0.061802530738,0.061802530738
317.38,0.000001319740,0.000001319740,0.000000000000e+00,0.061803850478,0.061803850478
317.48,0.000000000285,0.000000000285,0.000000000000e+00,0.061803850763,0.061803850763
317.61,0.000000323190,0.000000323190,0.000000000000e+00,0.061804173953,0.061804173953
317.67,0.000000047385,0.000000047385,0.000000000000e+00,0.061804221338,0.061804221338
317.77,0.000000076545,0.000000076545,0.000000000000e+00,0.061804297883,0.061804297883
317.86,0.000000003838,0.000000003838,0.000000000000e+00,0.061804301721,0.061804301721
317.93,0.000000750168,0.000000750168,0.000000000000e+00,0.061805051889,0.061805051889
318.03,0.000000115425,0.000000115425,0.000000000000e+00,0.061805167314,0.061805167314
318.09,0.000000021870,0.000000021870,0.000000000000e+00,0.061805189184,0.061805189184
318.20,0.000000009090,0.000000009090,0.000000000000e+00,0.061805198274,0.061805198274
318.24,0.000000000000,0.000000000000,0.000000000000e+00,0.061805198274,0.061805198274
318.34,0.000000023085,0.000000023085,0.000000000000e+00,0.061805221359,0.061805221359
318.38,0.000000055005,0.000000055005,0.000000000000e+00,0.061805276364,0.061805276364
318.52,0.000000014580,0.000000014580,0.000000000000e+00,0.061805290944,0.061805290944
318.64,0.000000069255,0.000000069255,0.000000000000e+00,0.061805360199,0.061805360199
318.84,0.000000060966,0.000000060966,0.000000000000e+00,0.061805421165,0.061805421165
318.95,0.000000007290,0.000000007290,0.000000000000e+00,0.061805428455,0.061805428455
319.07,0.000000182250,0.000000182250,0.000000000000e+00,0.061805610705,0.061805610705
319.27,0.000000003645,0.000000003645,0.000000000000e+00,0.061805614350,0.061805614350
319.29,0.000000000057,0.000000000057,0.000000000000e+00,0.061805614407,0.061805614407
319.34,0.000000098415,0.000000098415,0.000000000000e+00,0.061805712822,0.061805712822
319.52,0.000001319740,0.000001319740,0.000000000000e+00,0.061807032562,0.061807032562
319.58,0.000000003645,0.000000003645,0.000000000000e+00,0.061807036207,0.061807036207
319.73,0.000000000000,0.000000000000,0.000000000000e+00,0.061807036207,0.061807036207
320.13,0.000001687878,0.000001687878,0.000000000000e+00,0.061808724085,0.061808724085
